date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindSpeed_50m_ms,WindDir_10m_deg,WindDir_50m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct,site_name
2017-09-21,esoit_001,-1.8304,36.8245,5.195,3.1118,2.4998,7.6572,3.91,5.19,6.36,119.6,119.7,20.22,27.65,14.52,66.47,0.82,74.13,Esoit Village (Eiti Primary School)
2017-09-22,esoit_001,-1.8304,36.8245,6.6739,6.4541,1.8077,7.7482,2.51,3.36,4.38,128.4,124.9,20.51,29.23,13.08,51.96,0.04,43.25,Esoit Village (Eiti Primary School)
2017-09-23,esoit_001,-1.8304,36.8245,6.8242,6.5062,1.9344,7.7532,1.72,2.41,3.24,93.3,91.3,20.52,28.15,12.7,52.67,0.01,37.21,Esoit Village (Eiti Primary School)
2017-09-24,esoit_001,-1.8304,36.8245,3.9924,2.8644,2.0131,7.5648,2.52,3.38,4.33,110.2,105.9,20.95,29.22,12.84,54.42,0.02,73.86,Esoit Village (Eiti Primary School)
2017-09-25,esoit_001,-1.8304,36.8245,7.3322,6.5393,2.0633,7.4837,3.77,4.98,5.96,99.1,98.7,20.9,28.82,14.1,60.24,0.06,40.46,Esoit Village (Eiti Primary School)
2017-09-26,esoit_001,-1.8304,36.8245,6.8323,5.8102,2.0657,7.5343,3.56,4.69,5.55,92.3,91.6,22.0,30.37,15.25,55.31,0.03,38.42,Esoit Village (Eiti Primary School)
2017-09-27,esoit_001,-1.8304,36.8245,7.0903,6.5614,1.8684,7.6699,4.23,5.61,6.71,93.1,92.9,22.04,31.24,14.9,52.53,0.01,42.91,Esoit Village (Eiti Primary School)
2017-09-28,esoit_001,-1.8304,36.8245,7.1659,6.5059,1.8602,7.6699,4.32,5.74,6.83,101.4,101.6,21.36,30.25,14.43,57.99,0.17,31.25,Esoit Village (Eiti Primary School)
2017-09-29,esoit_001,-1.8304,36.8245,5.7055,4.4278,2.611,7.6817,4.1,5.45,6.54,110.8,111.0,21.23,28.88,15.15,60.68,0.33,72.15,Esoit Village (Eiti Primary School)
2017-09-30,esoit_001,-1.8304,36.8245,6.2645,4.314,3.139,7.6188,3.63,4.82,5.91,120.2,119.3,21.07,29.05,14.21,55.6,0.07,73.32,Esoit Village (Eiti Primary School)
2017-10-01,esoit_001,-1.8304,36.8245,6.0492,4.5787,2.4026,7.7412,4.13,5.49,6.55,107.2,107.1,21.5,30.58,14.53,58.3,0.24,56.45,Esoit Village (Eiti Primary School)
2017-10-02,esoit_001,-1.8304,36.8245,6.8986,6.2436,1.9481,7.8122,4.02,5.32,6.32,100.8,100.7,21.64,31.01,14.42,55.36,0.08,32.9,Esoit Village (Eiti Primary School)
2017-10-03,esoit_001,-1.8304,36.8245,7.3296,7.1998,1.783,7.849,3.8,5.04,6.14,97.6,97.3,21.95,31.0,14.75,53.13,0.01,23.19,Esoit Village (Eiti Primary School)
2017-10-04,esoit_001,-1.8304,36.8245,7.7093,8.1288,1.3906,7.963,4.29,5.71,6.94,97.9,98.1,21.54,30.59,13.83,52.81,0.04,11.69,Esoit Village (Eiti Primary School)
2017-10-05,esoit_001,-1.8304,36.8245,7.5574,7.6222,1.6406,7.9452,4.09,5.47,6.73,103.4,103.8,22.59,31.49,15.28,52.94,0.05,23.04,Esoit Village (Eiti Primary School)
2017-10-06,esoit_001,-1.8304,36.8245,7.5763,8.2706,1.2216,7.9222,3.98,5.28,6.35,100.6,100.5,22.14,31.21,14.78,52.18,0.0,19.67,Esoit Village (Eiti Primary School)
2017-10-07,esoit_001,-1.8304,36.8245,7.2238,7.3918,1.6704,7.8595,3.91,5.2,6.23,98.6,98.7,21.91,31.16,14.27,53.01,0.02,31.85,Esoit Village (Eiti Primary School)
2017-10-08,esoit_001,-1.8304,36.8245,7.2247,7.1506,1.5643,7.77,4.0,5.32,6.37,97.0,96.8,22.13,30.52,15.48,57.1,1.5,22.64,Esoit Village (Eiti Primary School)
2017-10-09,esoit_001,-1.8304,36.8245,6.9595,6.8664,1.866,7.7278,3.42,4.56,5.52,93.5,93.0,22.32,29.68,15.62,59.22,1.55,32.81,Esoit Village (Eiti Primary School)
2017-10-10,esoit_001,-1.8304,36.8245,6.8772,6.3211,1.9642,7.6704,3.64,4.87,5.92,90.5,90.0,22.88,32.22,15.04,54.16,1.61,47.94,Esoit Village (Eiti Primary School)
2017-10-11,esoit_001,-1.8304,36.8245,6.3941,5.2241,2.4962,7.6766,2.92,3.91,4.81,97.7,96.5,22.9,31.57,14.31,54.64,0.55,78.96,Esoit Village (Eiti Primary School)
2017-10-12,esoit_001,-1.8304,36.8245,6.3605,4.458,2.6491,7.5461,2.81,3.72,4.38,90.2,90.0,22.94,31.42,16.05,59.89,2.68,83.82,Esoit Village (Eiti Primary School)
