date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindDir_10m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct
2000-07-02,kalinditi_001,-1.065,38.025,4.0008,,4.0176,5.9208,0.87,3.53,165.0,21.71,29.75,15.35,62.21,0.06,64.3
2000-07-03,kalinditi_001,-1.065,38.025,4.2751,,3.66,6.2086,0.91,3.65,164.3,21.69,28.71,16.19,63.29,0.09,62.1
2000-07-04,kalinditi_001,-1.065,38.025,4.0442,,3.6576,5.9851,0.83,3.27,164.3,21.14,27.72,15.19,62.89,0.08,61.1
2000-07-05,kalinditi_001,-1.065,38.025,4.7597,,4.1496,6.2057,0.83,3.19,162.5,21.68,29.23,15.54,62.17,0.01,66.4
2000-07-06,kalinditi_001,-1.065,38.025,4.6284,,4.3176,5.9789,0.82,3.12,159.2,21.99,29.58,16.28,62.76,0.03,55.0
2000-07-07,kalinditi_001,-1.065,38.025,5.6818,,3.1728,6.4673,0.84,3.15,161.8,22.01,30.41,15.08,57.19,0.01,12.0
2000-07-08,kalinditi_001,-1.065,38.025,5.6076,,3.1824,6.3869,0.8,2.95,159.8,21.39,29.96,14.04,60.4,0.01,38.4
2000-07-09,kalinditi_001,-1.065,38.025,5.118,,4.0344,6.1133,0.94,3.38,161.8,21.76,29.6,16.11,61.68,0.05,46.9
2000-07-10,kalinditi_001,-1.065,38.025,5.023,,3.5688,6.4426,1.01,3.63,165.2,21.77,29.75,15.0,56.07,0.02,72.0
2000-07-11,kalinditi_001,-1.065,38.025,5.3827,,2.6688,6.6391,0.99,3.49,164.9,21.66,29.7,14.98,55.45,0.0,44.3
2000-07-12,kalinditi_001,-1.065,38.025,5.0926,,4.2168,6.3804,0.93,3.24,165.3,21.75,29.86,14.91,57.69,0.02,56.9
2000-07-13,kalinditi_001,-1.065,38.025,3.9974,,4.0128,6.0166,0.89,3.0,162.7,21.78,29.93,15.7,61.77,0.09,58.9
2000-07-14,kalinditi_001,-1.065,38.025,3.9197,,4.1304,6.2753,0.98,3.24,161.7,21.71,29.31,15.62,62.18,0.02,82.6
2000-07-15,kalinditi_001,-1.065,38.025,5.2687,,3.9744,6.6,0.99,3.22,155.2,21.89,30.02,15.67,62.7,0.03,58.6
2000-07-16,kalinditi_001,-1.065,38.025,6.1519,,1.8912,6.7027,0.97,3.13,156.0,21.54,29.39,15.98,62.29,0.06,51.9
2000-07-17,kalinditi_001,-1.065,38.025,5.2711,,4.2984,6.2352,1.1,3.54,164.6,22.16,30.82,15.51,56.63,0.01,57.8
2000-07-18,kalinditi_001,-1.065,38.025,5.4768,,3.3696,6.5004,1.01,3.24,166.8,21.73,30.65,14.2,56.05,0.01,23.8
2000-07-19,kalinditi_001,-1.065,38.025,4.0723,,4.4184,6.5388,1.05,3.26,160.4,22.22,30.6,16.04,60.03,0.02,81.7
2000-07-20,kalinditi_001,-1.065,38.025,4.3949,,4.5456,6.2225,1.01,3.11,158.0,22.11,29.62,16.0,63.21,0.37,64.3
2000-07-21,kalinditi_001,-1.065,38.025,3.2782,,3.3144,6.7651,1.06,3.2,160.0,22.11,30.49,15.89,63.78,0.29,80.5
2000-07-22,kalinditi_001,-1.065,38.025,4.2058,,4.3488,6.4716,1.02,3.09,161.5,21.96,30.02,16.1,61.32,0.49,69.7
2000-07-23,kalinditi_001,-1.065,38.025,5.4998,,2.8992,6.5964,1.15,3.49,164.6,21.68,29.27,15.97,56.09,0.03,68.9
2000-07-24,kalinditi_001,-1.065,38.025,3.63,,3.7152,6.5009,1.34,4.03,160.7,21.44,28.79,16.41,62.83,0.09,92.2
2000-07-25,kalinditi_001,-1.065,38.025,4.1695,,3.8544,6.2486,1.36,4.01,159.2,21.34,28.14,16.21,61.87,0.03,60.3
2000-07-26,kalinditi_001,-1.065,38.025,4.5046,,4.164,6.2945,1.29,3.78,161.0,21.1,27.54,15.71,60.84,0.08,69.4
2000-07-27,kalinditi_001,-1.065,38.025,5.5421,,3.5568,6.5222,1.43,4.14,165.5,21.6,29.54,15.52,55.38,0.01,35.3
2000-07-28,kalinditi_001,-1.065,38.025,5.7413,,4.1112,6.4802,1.37,3.95,168.2,22.46,30.76,15.14,54.32,0.0,37.7
2000-07-29,kalinditi_001,-1.065,38.025,5.0146,,4.4232,6.3288,1.35,3.83,160.8,22.61,30.44,16.47,62.76,0.25,44.9
2000-07-30,kalinditi_001,-1.065,38.025,6.2782,,2.3592,6.8842,1.33,3.72,154.8,22.92,30.8,16.6,60.83,0.22,20.0
2000-07-31,kalinditi_001,-1.065,38.025,4.3212,,4.4136,6.3806,1.45,4.05,151.0,22.53,30.14,17.31,64.77,0.62,74.0
2000-08-01,kalinditi_001,-1.065,38.025,5.6434,,3.804,6.6679,1.35,3.7,162.3,22.64,30.93,16.2,62.5,0.32,60.8
2000-08-02,kalinditi_001,-1.065,38.025,5.7382,,3.1728,6.5328,1.49,4.07,163.0,22.43,30.61,16.31,57.15,0.07,19.7
2000-08-03,kalinditi_001,-1.065,38.025,6.588,,1.6056,6.99,1.6,4.3,162.4,22.29,30.57,16.35,60.87,0.13,3.2
2000-08-04,kalinditi_001,-1.065,38.025,6.1404,,3.2952,6.792,1.58,4.23,167.5,22.01,30.39,14.62,56.93,0.08,20.7
2000-08-05,kalinditi_001,-1.065,38.025,4.2348,,3.6096,6.9341,1.53,4.06,167.6,21.11,30.47,14.19,64.35,1.52,63.2
2000-08-06,kalinditi_001,-1.065,38.025,3.8875,,3.8808,6.6605,1.57,4.07,165.2,21.83,29.72,16.0,67.16,1.11,68.9
2000-08-07,kalinditi_001,-1.065,38.025,6.2042,,4.2936,6.5954,1.5,3.84,163.8,21.64,29.17,15.7,62.84,0.07,53.6
2000-08-08,kalinditi_001,-1.065,38.025,4.2806,,4.0776,6.45,1.5,3.79,161.8,21.72,29.42,15.87,61.95,0.1,63.2
2000-08-09,kalinditi_001,-1.065,38.025,4.302,,3.9384,7.0752,1.63,4.08,160.8,21.71,29.97,15.78,61.27,0.08,80.4
2000-08-10,kalinditi_001,-1.065,38.025,5.6402,,4.2144,6.5359,1.34,3.3,160.1,21.89,29.71,15.73,60.75,0.07,31.3
2000-08-11,kalinditi_001,-1.065,38.025,6.3305,,2.3448,6.9439,1.38,3.46,166.0,22.39,31.16,14.86,57.49,0.02,70.1
2000-08-12,kalinditi_001,-1.065,38.025,6.3002,,2.316,6.863,1.67,4.04,161.9,22.84,30.74,16.86,58.72,0.01,22.5
2000-08-13,kalinditi_001,-1.065,38.025,5.0342,,4.6248,6.504,1.63,3.95,160.3,22.31,29.57,16.03,58.66,0.02,67.1
2000-08-14,kalinditi_001,-1.065,38.025,5.5387,,4.3224,6.5146,1.75,4.15,154.6,21.86,28.42,16.6,59.42,0.14,52.5
2000-08-15,kalinditi_001,-1.065,38.025,3.4181,,3.5088,7.0666,1.7,3.99,159.8,21.59,28.92,16.02,62.01,0.22,99.0
2000-08-16,kalinditi_001,-1.065,38.025,4.734,,4.6584,6.8016,1.87,4.34,156.8,21.59,28.91,16.08,62.84,0.04,80.3
2000-08-17,kalinditi_001,-1.065,38.025,4.3046,,4.5768,6.5064,1.81,4.2,163.3,21.81,30.3,14.89,60.55,0.06,64.0
2000-08-18,kalinditi_001,-1.065,38.025,5.6446,,3.7632,6.8081,1.69,3.89,161.0,21.88,29.58,15.74,61.23,0.09,55.8
2000-08-19,kalinditi_001,-1.065,38.025,5.2402,,4.5336,7.0104,1.65,3.81,156.9,22.03,29.9,15.75,58.83,0.09,48.2
2000-08-20,kalinditi_001,-1.065,38.025,5.2598,,4.4952,6.5642,1.7,3.96,162.2,22.42,31.02,15.58,55.58,0.02,43.9
2000-08-21,kalinditi_001,-1.065,38.025,6.8371,,1.6152,7.327,1.69,3.98,163.3,22.0,30.53,15.29,53.1,0.01,40.3
2000-08-22,kalinditi_001,-1.065,38.025,6.6706,,2.0592,7.1438,1.53,3.61,162.3,22.34,31.54,13.85,53.24,0.0,5.3
2000-08-23,kalinditi_001,-1.065,38.025,6.8796,,1.7664,7.2074,1.56,3.64,159.4,22.66,31.4,14.94,55.28,0.01,7.1
2000-08-24,kalinditi_001,-1.065,38.025,5.6398,,4.9944,6.5635,1.61,3.73,160.6,22.89,31.43,16.2,60.16,0.09,49.5
2000-08-25,kalinditi_001,-1.065,38.025,4.0579,,4.3824,7.2053,1.74,4.05,158.4,22.51,30.09,16.51,61.85,0.2,64.7
2000-08-26,kalinditi_001,-1.065,38.025,3.666,,3.8832,7.199,1.91,4.44,158.0,21.93,29.54,16.37,62.98,0.59,89.9
2000-08-27,kalinditi_001,-1.065,38.025,4.0018,,4.3128,7.2847,1.85,4.32,157.1,21.37,28.14,16.09,65.61,0.42,82.5
2000-08-28,kalinditi_001,-1.065,38.025,4.3174,,4.6536,6.7543,1.81,4.25,162.2,21.5,29.13,14.71,62.75,0.26,83.4
2000-08-29,kalinditi_001,-1.065,38.025,5.3083,,3.8736,7.0265,1.81,4.22,156.7,21.6,29.37,15.6,61.01,0.12,52.0
2000-08-30,kalinditi_001,-1.065,38.025,5.375,,4.9248,6.762,1.73,4.04,154.7,21.63,30.1,14.76,59.01,0.01,58.9
2000-08-31,kalinditi_001,-1.065,38.025,4.8766,,4.5408,6.6799,1.55,3.6,155.7,22.26,30.97,14.78,59.28,0.04,49.4
2000-09-01,kalinditi_001,-1.065,38.025,7.0651,,1.4904,7.4328,1.63,3.8,154.5,22.79,31.58,15.5,56.66,0.02,12.6
2000-09-02,kalinditi_001,-1.065,38.025,4.3013,,4.272,7.0908,1.65,3.87,156.6,22.78,31.38,15.31,56.87,0.01,69.9
2000-09-03,kalinditi_001,-1.065,38.025,5.7377,,4.7832,7.0954,1.76,4.12,154.5,22.82,31.15,16.8,63.99,0.46,56.5
2000-09-04,kalinditi_001,-1.065,38.025,4.2701,,4.4544,6.9984,1.49,3.49,144.8,22.98,30.97,16.85,63.62,0.53,74.8
2000-09-05,kalinditi_001,-1.065,38.025,5.5529,,3.4344,7.1316,1.54,3.6,151.6,23.11,32.24,16.44,57.89,0.06,40.6
2000-09-06,kalinditi_001,-1.065,38.025,6.9346,,2.2968,7.3687,1.56,3.68,159.0,22.86,31.96,14.93,53.85,0.09,8.7
2000-09-07,kalinditi_001,-1.065,38.025,6.0775,,3.3336,7.2074,1.4,3.27,151.9,23.27,31.6,16.84,60.55,0.15,24.4
2000-09-08,kalinditi_001,-1.065,38.025,6.6134,,2.4816,7.2881,1.49,3.47,148.2,23.37,32.2,16.67,55.07,0.02,25.3
2000-09-09,kalinditi_001,-1.065,38.025,6.263,,4.1544,7.1506,1.62,3.81,152.3,22.99,31.83,16.64,54.08,0.03,30.5
2000-09-10,kalinditi_001,-1.065,38.025,6.8534,,3.2472,7.3668,1.63,3.84,151.7,22.44,31.01,15.79,54.4,0.06,18.1
2000-09-11,kalinditi_001,-1.065,38.025,5.9093,,5.0352,6.8558,1.59,3.73,150.7,22.44,31.47,15.89,55.61,0.03,42.9
2000-09-12,kalinditi_001,-1.065,38.025,6.6271,,3.0912,7.2458,1.81,4.27,155.2,22.68,31.3,15.88,54.8,0.02,9.1
2000-09-13,kalinditi_001,-1.065,38.025,4.0541,,4.0464,7.5144,1.87,4.43,160.8,22.42,31.16,15.13,63.77,1.37,77.7
2000-09-14,kalinditi_001,-1.065,38.025,4.4213,,4.8144,7.4986,1.66,3.91,153.5,22.82,30.27,17.11,65.66,2.18,99.8
2000-09-15,kalinditi_001,-1.065,38.025,6.3458,,4.152,7.2511,1.75,4.14,159.4,23.03,31.31,16.83,58.31,0.04,69.5
2000-09-16,kalinditi_001,-1.065,38.025,7.2677,,1.4088,7.525,1.54,3.69,158.4,22.55,31.7,14.64,58.01,0.0,9.8
2000-09-17,kalinditi_001,-1.065,38.025,6.365,,4.6056,7.3586,1.6,3.83,153.7,23.03,32.04,16.19,59.95,0.25,40.5
2000-09-18,kalinditi_001,-1.065,38.025,5.6666,,4.452,7.1786,1.47,3.56,150.6,23.41,32.36,16.9,59.98,0.07,42.2
2000-09-19,kalinditi_001,-1.065,38.025,5.7845,,4.7424,7.2914,1.57,3.88,153.9,23.34,32.34,16.68,58.53,0.07,50.3
2000-09-20,kalinditi_001,-1.065,38.025,3.4668,,3.0888,7.4455,1.62,4.08,153.6,22.85,31.08,16.91,63.52,0.07,74.2
2000-09-21,kalinditi_001,-1.065,38.025,5.779,,4.9824,7.067,1.53,3.88,154.2,22.26,30.35,16.19,61.91,0.22,54.5
2000-09-22,kalinditi_001,-1.065,38.025,6.384,,3.1872,7.3008,1.48,3.83,156.8,22.42,31.03,15.98,55.55,0.03,30.5
2000-09-23,kalinditi_001,-1.065,38.025,5.8666,,4.8072,7.3126,1.47,3.84,151.6,22.96,31.28,16.4,59.34,0.01,47.4
2000-09-24,kalinditi_001,-1.065,38.025,5.2099,,5.0256,6.8837,1.35,3.55,148.1,22.78,30.43,16.85,62.07,0.04,55.8
2000-09-25,kalinditi_001,-1.065,38.025,5.4634,,5.076,7.0879,1.37,3.67,155.9,22.84,30.33,16.6,58.94,0.06,51.8
2000-09-26,kalinditi_001,-1.065,38.025,5.0148,,4.8792,7.1297,1.37,3.71,156.9,23.38,32.12,16.78,56.57,0.02,56.6
2000-09-27,kalinditi_001,-1.065,38.025,5.1336,,4.2696,7.1758,1.33,3.65,153.8,23.28,31.23,16.87,58.94,0.06,53.5
2000-09-28,kalinditi_001,-1.065,38.025,5.7096,,5.064,7.0594,1.42,3.99,158.3,22.85,30.9,16.75,57.15,0.04,47.7
2000-09-29,kalinditi_001,-1.065,38.025,5.3426,,5.3376,7.3034,1.2,3.4,154.4,23.02,31.45,16.55,58.75,0.02,69.8
2000-09-30,kalinditi_001,-1.065,38.025,5.7211,,4.9248,7.2079,1.18,3.37,154.3,23.75,33.15,16.48,56.79,0.06,41.5
2000-10-01,kalinditi_001,-1.065,38.025,6.8849,,2.6664,7.4803,1.18,3.47,156.7,24.34,33.18,16.03,52.06,0.0,18.1
2000-10-02,kalinditi_001,-1.065,38.025,5.6045,,4.9272,7.3594,1.19,3.56,156.3,24.19,32.64,16.32,62.63,0.21,68.4
2000-10-03,kalinditi_001,-1.065,38.025,6.163,,4.9752,7.3651,1.23,3.68,152.6,24.55,32.86,17.82,56.89,0.35,51.5
2000-10-04,kalinditi_001,-1.065,38.025,7.2115,,1.7544,7.4952,1.08,3.28,150.4,23.87,32.26,17.31,52.62,0.01,1.9
2000-10-05,kalinditi_001,-1.065,38.025,7.0968,,2.808,7.5058,1.08,3.35,150.1,23.83,33.12,15.85,56.45,0.49,27.8
2000-10-06,kalinditi_001,-1.065,38.025,6.5566,,4.188,7.4246,1.05,3.25,141.4,24.16,32.01,18.41,67.12,0.99,44.7
2000-10-07,kalinditi_001,-1.065,38.025,4.2324,,4.0368,7.5053,1.1,3.46,137.0,24.22,31.87,18.62,67.79,1.25,64.2
2000-10-08,kalinditi_001,-1.065,38.025,5.0748,,4.992,7.5269,1.13,3.64,145.0,23.63,30.71,18.22,68.2,0.68,71.2
2000-10-09,kalinditi_001,-1.065,38.025,5.6078,,4.8456,7.2888,1.12,3.62,150.8,23.86,32.02,17.47,63.58,0.44,70.9
2000-10-10,kalinditi_001,-1.065,38.025,5.3143,,5.2896,7.446,0.98,3.2,142.5,23.68,31.14,17.82,64.72,0.53,79.3
2000-10-11,kalinditi_001,-1.065,38.025,6.6355,,3.5904,7.4146,1.02,3.4,145.0,24.06,32.43,17.64,58.11,0.05,12.5
2000-10-12,kalinditi_001,-1.065,38.025,6.8551,,3.8664,7.41,1.07,3.65,152.4,23.12,32.05,15.69,61.15,0.29,35.7
2000-10-13,kalinditi_001,-1.065,38.025,6.5686,,4.5936,7.2653,1.02,3.5,152.6,23.99,32.88,17.21,58.37,0.07,36.6
2000-10-14,kalinditi_001,-1.065,38.025,6.1282,,5.0832,7.4333,0.96,3.31,152.1,23.54,32.59,16.57,54.29,0.03,50.8
2000-10-15,kalinditi_001,-1.065,38.025,6.1337,,5.4072,7.1866,0.92,3.24,148.2,23.77,32.52,17.02,54.73,0.07,54.1
2000-10-16,kalinditi_001,-1.065,38.025,5.7876,,5.1816,7.429,0.81,2.85,138.5,24.36,33.16,16.99,59.86,0.06,59.6
2000-10-17,kalinditi_001,-1.065,38.025,7.2682,,1.5936,7.5252,0.74,2.69,137.6,24.73,33.62,17.93,57.75,0.06,24.9
2000-10-18,kalinditi_001,-1.065,38.025,7.3966,,0.9912,7.6186,0.68,2.51,134.7,24.95,33.57,17.83,55.8,0.08,1.1
2000-10-19,kalinditi_001,-1.065,38.025,6.9612,,2.1144,7.5142,0.68,2.62,147.1,24.86,33.66,18.2,52.7,0.12,42.8
2000-10-20,kalinditi_001,-1.065,38.025,6.0283,,3.816,7.3404,0.65,2.58,136.9,24.38,32.58,17.94,55.23,0.14,65.0
2000-10-21,kalinditi_001,-1.065,38.025,6.8786,,2.4264,7.5281,0.69,2.86,146.3,23.98,32.32,16.87,53.54,0.05,56.6
2000-10-22,kalinditi_001,-1.065,38.025,6.965,,2.5608,7.5226,0.65,2.73,148.3,23.88,32.35,17.62,54.15,0.11,25.9
2000-10-23,kalinditi_001,-1.065,38.025,7.3462,,1.116,7.603,0.64,2.75,152.6,23.79,33.09,16.54,53.59,0.04,0.7
2000-10-24,kalinditi_001,-1.065,38.025,7.531,,0.6504,7.741,0.59,2.64,145.8,24.6,33.58,17.06,53.19,0.01,2.4
2000-10-25,kalinditi_001,-1.065,38.025,6.7255,,3.1008,7.4076,0.54,2.5,140.6,24.4,33.62,17.75,52.27,0.04,18.7
2000-10-26,kalinditi_001,-1.065,38.025,6.6038,,3.6096,7.3301,0.5,2.4,130.5,24.43,33.04,17.8,55.37,0.01,14.5
2000-10-27,kalinditi_001,-1.065,38.025,5.8579,,4.5984,7.2478,0.55,2.67,133.3,24.56,32.54,17.9,57.47,0.05,38.1
2000-10-28,kalinditi_001,-1.065,38.025,7.2034,,1.7664,7.5118,0.52,2.59,142.2,24.9,33.98,17.04,54.58,0.13,9.1
2000-10-29,kalinditi_001,-1.065,38.025,6.8059,,2.9808,7.4417,0.47,2.38,142.6,24.47,33.67,17.58,55.38,0.4,19.0
2000-10-30,kalinditi_001,-1.065,38.025,6.9072,,3.0888,7.434,0.39,2.13,127.0,24.31,33.64,17.34,51.96,0.63,72.1
2000-10-31,kalinditi_001,-1.065,38.025,3.462,,3.4368,7.5722,0.35,1.95,99.8,23.9,31.99,17.55,61.96,0.75,85.2
2000-11-01,kalinditi_001,-1.065,38.025,5.6626,,4.6104,6.9588,0.42,2.35,110.4,24.36,32.09,18.12,62.44,2.46,47.9
2000-11-02,kalinditi_001,-1.065,38.025,4.879,,4.1448,7.1782,0.45,2.59,112.4,23.96,31.44,18.71,66.16,1.17,44.5
2000-11-03,kalinditi_001,-1.065,38.025,5.3916,,4.6632,6.907,0.4,2.33,113.8,24.41,31.99,17.92,60.01,0.12,50.5
2000-11-04,kalinditi_001,-1.065,38.025,5.2109,,4.2768,7.2658,0.37,2.24,105.8,24.3,31.69,18.29,64.64,1.24,43.7
2000-11-05,kalinditi_001,-1.065,38.025,5.3059,,4.5,7.1722,0.4,2.52,108.8,24.11,31.09,19.06,68.88,3.59,52.6
2000-11-06,kalinditi_001,-1.065,38.025,4.3334,,3.7584,7.285,0.4,2.62,126.1,23.44,30.28,18.58,70.27,3.47,75.3
2000-11-07,kalinditi_001,-1.065,38.025,6.5035,,4.6392,7.176,0.33,2.24,138.3,22.76,30.86,17.32,65.85,1.3,46.2
2000-11-08,kalinditi_001,-1.065,38.025,5.5238,,4.8528,7.117,0.34,2.32,129.5,23.69,31.88,17.59,63.33,0.41,49.9
2000-11-09,kalinditi_001,-1.065,38.025,5.4782,,4.6056,7.2401,0.33,2.33,118.8,23.73,30.73,18.57,67.46,1.98,57.1
2000-11-10,kalinditi_001,-1.065,38.025,6.1507,,4.8648,7.0848,0.3,2.2,101.3,24.01,31.48,17.84,64.33,0.62,41.5
2000-11-11,kalinditi_001,-1.065,38.025,5.4034,,4.8888,6.9127,0.31,2.38,97.9,23.48,30.33,18.39,65.41,1.51,56.8
2000-11-12,kalinditi_001,-1.065,38.025,5.3741,,4.8048,7.163,0.25,1.95,93.9,24.41,32.01,17.78,61.55,0.38,55.7
2000-11-13,kalinditi_001,-1.065,38.025,6.36,,3.18,7.4268,0.21,1.75,82.3,23.11,29.97,17.97,72.1,6.35,65.0
2000-11-14,kalinditi_001,-1.065,38.025,5.5068,,4.8864,7.1258,0.24,2.05,93.6,23.55,30.28,18.92,72.85,2.98,70.3
2000-11-15,kalinditi_001,-1.065,38.025,5.2728,,4.6896,7.2422,0.23,2.05,91.8,23.53,30.07,19.22,76.41,4.89,74.3
2000-11-16,kalinditi_001,-1.065,38.025,3.5791,,3.168,7.3258,0.23,2.13,96.4,23.69,30.48,19.58,78.64,5.38,92.2
2000-11-17,kalinditi_001,-1.065,38.025,5.7396,,5.2224,7.3975,0.18,1.63,99.0,23.64,30.95,19.19,81.21,21.44,98.9
2000-11-18,kalinditi_001,-1.065,38.025,5.0194,,3.8904,7.391,0.15,1.29,89.8,22.62,27.93,19.43,84.73,3.71,97.9
2000-11-19,kalinditi_001,-1.065,38.025,4.5646,,4.1664,7.1971,0.15,1.42,36.7,21.85,25.3,19.54,89.38,3.79,83.7
2000-11-20,kalinditi_001,-1.065,38.025,4.685,,4.0968,7.1707,0.22,1.67,46.5,21.54,25.98,18.39,87.66,11.79,80.7
2000-11-21,kalinditi_001,-1.065,38.025,3.9214,,3.4896,7.3013,0.26,1.55,87.0,21.99,27.83,19.07,86.86,10.18,98.2
2000-11-22,kalinditi_001,-1.065,38.025,4.7191,,3.4896,7.3538,0.21,1.44,102.7,20.92,24.78,19.4,90.25,5.0,78.0
2000-11-23,kalinditi_001,-1.065,38.025,6.617,,3.7392,7.2074,0.23,1.68,119.0,22.36,29.45,17.09,78.63,5.89,22.7
2000-11-24,kalinditi_001,-1.065,38.025,4.974,,4.0512,7.2062,0.18,1.66,113.6,22.02,28.35,18.02,83.08,9.81,56.3
2000-11-25,kalinditi_001,-1.065,38.025,5.4418,,4.3944,6.9782,0.28,1.96,86.3,21.8,27.78,17.85,83.15,6.7,49.6
2000-11-26,kalinditi_001,-1.065,38.025,5.4902,,4.3872,7.0034,0.16,1.69,80.8,22.13,28.96,17.42,82.68,11.39,65.5
2000-11-27,kalinditi_001,-1.065,38.025,6.4553,,4.008,7.1786,0.25,1.67,56.0,22.79,29.67,17.87,76.64,1.87,38.9
2000-11-28,kalinditi_001,-1.065,38.025,6.235,,4.2168,7.0882,0.28,1.6,76.4,23.18,30.15,18.27,75.62,3.43,30.6
2000-11-29,kalinditi_001,-1.065,38.025,6.4231,,4.2072,7.1628,0.12,1.67,69.0,22.55,28.44,18.9,80.54,1.49,39.9
2000-11-30,kalinditi_001,-1.065,38.025,5.4317,,4.2192,7.0246,0.19,1.54,79.0,22.38,28.52,18.12,81.76,9.67,50.1
2000-12-01,kalinditi_001,-1.065,38.025,5.2387,,4.3248,7.2065,0.18,1.67,63.5,22.65,28.52,18.8,81.7,2.39,58.8
2000-12-02,kalinditi_001,-1.065,38.025,6.2983,,4.2936,7.1513,0.2,1.72,72.1,23.15,29.54,18.77,79.63,3.47,41.9
2000-12-03,kalinditi_001,-1.065,38.025,5.6345,,3.876,7.0056,0.2,1.93,85.3,22.57,29.04,18.45,79.73,2.94,27.6
2000-12-04,kalinditi_001,-1.065,38.025,5.9194,,4.2768,7.0483,0.18,1.71,82.7,22.53,30.09,17.45,76.66,1.48,29.1
2000-12-05,kalinditi_001,-1.065,38.025,6.0274,,4.3944,7.0615,0.12,1.68,91.9,22.68,30.37,17.44,76.57,1.34,29.5
2000-12-06,kalinditi_001,-1.065,38.025,6.2266,,4.02,7.1599,0.1,1.59,97.3,23.19,31.14,17.69,74.42,1.92,30.7
2000-12-07,kalinditi_001,-1.065,38.025,6.4474,,3.732,7.176,0.1,1.65,98.2,23.84,31.62,18.08,71.48,1.43,24.6
2000-12-08,kalinditi_001,-1.065,38.025,6.3934,,4.2,7.1359,0.09,1.53,112.7,23.64,31.3,18.22,73.39,0.85,33.0
2000-12-09,kalinditi_001,-1.065,38.025,6.1558,,4.5408,7.0822,0.08,1.47,110.1,24.13,32.49,18.85,72.64,1.97,54.0
2000-12-10,kalinditi_001,-1.065,38.025,6.4646,,3.6696,7.1532,0.09,1.47,110.4,23.38,30.04,19.3,78.81,3.02,50.4
2000-12-11,kalinditi_001,-1.065,38.025,6.6386,,3.1632,7.1719,0.07,1.44,95.9,24.13,31.79,19.19,76.02,3.45,33.8
2000-12-12,kalinditi_001,-1.065,38.025,6.0778,,4.1856,7.0512,0.09,1.67,84.9,23.88,31.17,18.43,75.36,3.65,42.3
2000-12-13,kalinditi_001,-1.065,38.025,5.1389,,3.6456,7.0332,0.17,1.82,67.4,23.39,29.8,18.53,76.66,4.44,39.7
2000-12-14,kalinditi_001,-1.065,38.025,4.9454,,3.84,6.9775,0.28,1.78,55.2,23.69,30.63,17.86,70.36,5.41,35.0
2000-12-15,kalinditi_001,-1.065,38.025,5.8922,,4.1544,7.0802,0.19,1.7,82.3,23.45,30.77,17.48,73.11,2.99,30.7
2000-12-16,kalinditi_001,-1.065,38.025,6.0257,,4.572,7.0337,0.09,1.84,95.5,22.98,29.92,18.51,77.74,2.36,41.9
2000-12-17,kalinditi_001,-1.065,38.025,4.523,,3.9552,7.1556,0.19,2.12,78.1,22.38,28.46,18.12,76.93,11.05,96.8
2000-12-18,kalinditi_001,-1.065,38.025,5.7089,,4.5456,7.0541,0.2,1.81,80.9,21.84,28.09,17.4,77.16,4.65,43.0
2000-12-19,kalinditi_001,-1.065,38.025,5.375,,4.3704,7.0925,0.14,1.62,87.5,22.03,28.42,17.15,78.92,5.96,55.2
2000-12-20,kalinditi_001,-1.065,38.025,5.73,,3.9384,6.9972,0.24,1.56,76.1,22.57,28.88,17.93,80.12,14.45,58.3
2000-12-21,kalinditi_001,-1.065,38.025,4.955,,4.1496,7.2828,0.31,1.79,72.1,22.31,27.48,18.89,83.66,13.11,88.3
2000-12-22,kalinditi_001,-1.065,38.025,4.9802,,3.1584,7.2283,0.17,1.86,71.7,22.13,28.04,18.28,81.35,1.1,91.4
2000-12-23,kalinditi_001,-1.065,38.025,5.6669,,3.7752,7.0183,0.24,1.79,61.4,22.71,29.14,17.55,72.2,0.14,45.7
2000-12-24,kalinditi_001,-1.065,38.025,6.3679,,3.9816,7.1393,0.37,1.75,39.4,23.13,30.67,16.99,65.66,0.04,27.3
2000-12-25,kalinditi_001,-1.065,38.025,7.0349,,1.5528,7.3044,0.26,1.65,45.9,23.59,31.92,16.24,62.31,0.06,3.8
2000-12-26,kalinditi_001,-1.065,38.025,5.4595,,2.928,7.1606,0.31,1.88,44.4,23.56,31.06,18.33,63.26,0.04,32.9
2000-12-27,kalinditi_001,-1.065,38.025,5.0486,,3.3,7.0567,0.21,1.76,66.2,23.7,30.55,17.6,68.94,1.29,53.0
2000-12-28,kalinditi_001,-1.065,38.025,5.287,,4.0128,7.1522,0.13,1.79,65.0,23.33,30.41,18.04,71.26,1.0,54.7
2000-12-29,kalinditi_001,-1.065,38.025,5.6738,,4.5528,6.8669,0.2,1.88,36.8,23.14,30.92,17.05,62.58,0.39,45.7
2000-12-30,kalinditi_001,-1.065,38.025,5.7415,,3.4416,7.1602,0.15,2.16,30.4,22.04,30.85,15.09,58.29,0.21,66.8
2000-12-31,kalinditi_001,-1.065,38.025,5.7895,,4.0392,6.9907,0.33,1.77,48.9,23.04,31.51,16.73,53.18,0.04,37.0
