date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindDir_10m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct
2010-08-24,esoit_001,-1.8304,36.8245,4.901,1.8434,2.6786,6.773,2.59,3.43,128.5,20.72,28.12,14.9,61.66,0.67,77.14
2010-08-25,esoit_001,-1.8304,36.8245,4.2782,1.5214,2.5246,6.679,2.28,3.06,128.6,19.58,25.33,14.86,62.25,1.09,93.09
2010-08-26,esoit_001,-1.8304,36.8245,4.345,1.2062,2.6426,6.2863,2.34,3.09,129.3,19.88,26.42,14.06,60.62,0.23,90.41
2010-08-27,esoit_001,-1.8304,36.8245,3.5779,1.2737,2.221,6.6636,3.08,4.07,113.5,19.6,25.87,14.37,66.3,0.15,85.57
2010-08-28,esoit_001,-1.8304,36.8245,3.6276,1.0356,2.4396,6.8021,2.59,3.43,119.9,19.83,26.83,14.04,64.83,1.35,96.66
2010-08-29,esoit_001,-1.8304,36.8245,2.879,0.3773,1.8322,6.9166,3.15,4.15,118.9,19.54,26.47,13.93,66.13,0.38,98.43
2010-08-30,esoit_001,-1.8304,36.8245,3.8134,1.6795,2.1751,7.2658,3.03,4.02,130.2,20.04,27.2,14.06,58.81,0.09,93.19
2010-08-31,esoit_001,-1.8304,36.8245,4.5907,2.191,2.5447,7.2494,2.4,3.18,130.3,19.69,27.15,12.62,57.05,0.08,81.04
2010-09-01,esoit_001,-1.8304,36.8245,3.2234,0.8251,1.9994,7.1537,2.41,3.2,127.9,19.16,25.75,13.14,61.6,0.16,93.49
2010-09-02,esoit_001,-1.8304,36.8245,5.2296,2.8411,2.5018,7.3205,2.78,3.7,123.6,19.15,25.27,13.78,64.61,0.37,73.49
2010-09-03,esoit_001,-1.8304,36.8245,4.6378,2.4622,2.676,7.403,3.7,4.9,103.2,20.43,28.71,13.92,62.55,0.26,94.94
2010-09-04,esoit_001,-1.8304,36.8245,5.9033,4.6968,2.13,7.4179,3.13,4.16,104.9,21.23,28.94,15.04,60.38,2.31,66.35
2010-09-05,esoit_001,-1.8304,36.8245,6.6538,5.893,2.0098,7.4734,2.69,3.58,99.1,21.83,30.49,14.32,52.48,0.04,54.96
2010-09-06,esoit_001,-1.8304,36.8245,7.2552,7.691,1.3243,7.6649,3.06,4.08,101.2,21.05,30.59,12.66,52.16,0.0,21.62
2010-09-07,esoit_001,-1.8304,36.8245,6.797,6.3094,1.8389,7.483,2.18,2.93,99.5,20.87,29.04,12.24,55.89,0.02,38.12
2010-09-08,esoit_001,-1.8304,36.8245,5.8068,4.3759,2.2939,7.337,2.07,2.77,97.5,21.43,28.55,14.34,57.8,0.26,64.53
2010-09-09,esoit_001,-1.8304,36.8245,6.6564,5.3026,2.4485,7.3858,2.8,3.67,104.0,21.12,27.94,15.64,60.46,0.28,47.55
2010-09-10,esoit_001,-1.8304,36.8245,6.2957,5.4082,1.9882,7.3975,2.78,3.66,97.5,21.58,29.12,14.47,56.73,0.09,51.28
2010-09-11,esoit_001,-1.8304,36.8245,6.6775,5.2529,2.2894,7.5067,3.0,3.93,110.4,21.6,29.76,14.83,57.34,0.05,52.48
2010-09-12,esoit_001,-1.8304,36.8245,4.4542,2.3167,2.5502,7.3102,3.67,4.83,115.2,20.78,29.43,14.56,55.21,0.08,82.13
2010-09-13,esoit_001,-1.8304,36.8245,5.5488,3.6905,2.58,7.5485,4.1,5.41,103.9,20.24,29.62,13.28,53.87,0.09,61.94
2010-09-14,esoit_001,-1.8304,36.8245,4.2293,2.7466,2.1614,7.517,4.17,5.5,107.5,19.67,27.21,13.67,64.93,0.85,64.46
2010-09-15,esoit_001,-1.8304,36.8245,6.5522,5.4667,2.2152,7.6025,3.58,4.71,107.2,20.09,28.21,13.02,61.33,0.79,48.98
2010-09-16,esoit_001,-1.8304,36.8245,5.6806,3.6713,2.4518,7.5209,4.05,5.34,106.9,20.81,29.29,14.2,62.05,1.08,56.91
2010-09-17,esoit_001,-1.8304,36.8245,6.4927,5.3155,2.0174,7.429,3.98,5.24,102.5,20.76,29.7,13.85,62.14,0.34,44.34
2010-09-18,esoit_001,-1.8304,36.8245,5.5394,2.6234,2.8577,7.5168,3.32,4.37,113.2,20.82,28.58,14.29,57.95,0.46,78.63
2010-09-19,esoit_001,-1.8304,36.8245,5.1235,3.1198,2.3815,7.5919,2.69,3.52,106.3,20.22,27.53,14.02,58.27,0.2,80.87
2010-09-20,esoit_001,-1.8304,36.8245,5.7708,3.8232,2.4377,7.5197,2.68,3.55,100.6,20.07,27.61,13.51,59.8,1.02,78.38
2010-09-21,esoit_001,-1.8304,36.8245,6.8902,6.0106,2.0177,7.3891,3.53,4.7,96.7,20.99,30.19,12.9,54.17,0.15,49.99
2010-09-22,esoit_001,-1.8304,36.8245,6.1805,5.8301,2.011,7.7359,3.7,4.91,103.0,20.24,29.7,13.38,58.77,0.12,56.93
2010-09-23,esoit_001,-1.8304,36.8245,7.3577,7.5046,1.5518,7.9128,4.03,5.35,105.8,19.71,29.11,12.9,52.41,0.16,34.36
2010-09-24,esoit_001,-1.8304,36.8245,7.6932,8.0674,1.2958,7.9802,2.75,3.69,114.2,19.41,29.6,10.53,48.34,0.0,28.17
2010-09-25,esoit_001,-1.8304,36.8245,6.1918,3.228,3.7865,7.6358,3.29,4.38,105.7,19.99,28.77,12.11,57.17,0.12,92.87
2010-09-26,esoit_001,-1.8304,36.8245,6.4159,4.9044,2.3676,7.6262,3.66,4.83,100.1,21.1,29.6,14.15,58.15,0.3,49.71
2010-09-27,esoit_001,-1.8304,36.8245,6.4008,5.5963,1.9577,7.6589,3.22,4.28,99.3,22.17,31.15,14.87,55.19,1.33,55.93
2010-09-28,esoit_001,-1.8304,36.8245,5.9071,4.3142,2.327,7.6454,3.69,4.89,111.0,21.04,29.93,13.86,53.58,0.01,71.6
2010-09-29,esoit_001,-1.8304,36.8245,3.8167,2.0602,2.1629,7.8108,4.34,5.78,109.0,19.75,28.93,12.23,57.7,0.24,63.66
2010-09-30,esoit_001,-1.8304,36.8245,6.2208,4.7851,2.431,7.7798,3.23,4.26,116.4,20.24,29.79,12.92,55.28,0.05,53.66
2010-10-01,esoit_001,-1.8304,36.8245,5.8853,4.3651,2.3484,7.7678,2.98,3.93,113.4,20.61,28.17,14.04,57.65,0.09,68.82
2010-10-02,esoit_001,-1.8304,36.8245,6.3946,5.7566,1.8662,7.6999,3.01,4.0,97.6,21.29,30.0,13.63,57.26,0.32,66.43
2010-10-03,esoit_001,-1.8304,36.8245,5.8961,3.894,2.5087,7.6771,3.19,4.23,97.3,20.92,27.86,14.61,60.81,0.73,61.83
2010-10-04,esoit_001,-1.8304,36.8245,6.1078,5.237,2.039,7.6927,3.02,4.01,88.8,21.24,27.86,15.01,61.94,1.17,57.15
2010-10-05,esoit_001,-1.8304,36.8245,5.9638,4.0958,2.4204,7.6133,2.11,2.88,108.5,19.92,24.81,15.32,64.15,0.97,74.86
2010-10-06,esoit_001,-1.8304,36.8245,5.1826,2.1907,2.7538,7.5934,2.93,3.92,124.5,21.67,30.41,13.73,53.86,0.11,85.12
2010-10-07,esoit_001,-1.8304,36.8245,5.8608,4.65,2.3246,7.5821,2.7,3.63,123.1,21.96,30.48,13.07,49.7,0.13,57.42
2010-10-08,esoit_001,-1.8304,36.8245,6.8208,6.085,2.2267,7.7618,3.17,4.23,102.6,21.87,30.72,13.13,48.93,0.0,36.65
2010-10-09,esoit_001,-1.8304,36.8245,6.2165,5.5802,2.1996,7.4844,3.04,4.05,96.8,21.75,29.43,14.32,56.32,0.0,66.18
2010-10-10,esoit_001,-1.8304,36.8245,5.4113,3.3862,2.3083,7.3214,2.87,3.81,87.9,22.63,30.46,15.43,51.6,0.0,76.18
2010-10-11,esoit_001,-1.8304,36.8245,6.3319,4.4054,2.869,7.5322,3.35,4.51,91.7,22.99,30.31,16.29,52.19,0.0,91.17
2010-10-12,esoit_001,-1.8304,36.8245,6.2878,5.4758,1.9896,7.6505,4.18,5.6,89.5,23.1,31.91,16.2,49.77,0.0,64.0
2010-10-13,esoit_001,-1.8304,36.8245,6.9216,6.0187,2.035,7.674,4.12,5.5,95.5,22.34,31.92,14.81,53.17,0.06,49.94
2010-10-14,esoit_001,-1.8304,36.8245,6.8767,6.0487,2.0201,7.6622,4.11,5.49,89.7,22.49,31.04,15.87,55.79,0.18,45.5
2010-10-15,esoit_001,-1.8304,36.8245,6.2237,4.445,2.5003,7.5115,4.35,5.81,90.5,21.79,29.98,14.64,57.39,0.17,69.77
2010-10-16,esoit_001,-1.8304,36.8245,6.5854,4.9284,2.5445,7.6238,4.62,6.19,92.3,22.39,30.81,15.64,57.49,0.28,74.05
2010-10-17,esoit_001,-1.8304,36.8245,5.7506,3.9672,2.5896,7.6716,4.46,5.99,98.9,21.77,29.05,16.35,59.5,0.5,75.74
2010-10-18,esoit_001,-1.8304,36.8245,5.5291,3.3583,2.6314,7.6358,4.2,5.63,103.9,21.41,29.54,14.71,56.74,0.49,83.06
2010-10-19,esoit_001,-1.8304,36.8245,5.4667,3.8779,2.2066,7.6721,4.09,5.48,102.9,21.31,29.25,14.97,50.71,0.11,83.95
2010-10-20,esoit_001,-1.8304,36.8245,5.3549,2.4895,2.7667,7.6637,4.13,5.55,95.2,21.36,30.26,13.8,50.15,0.14,92.85
2010-10-21,esoit_001,-1.8304,36.8245,6.0739,4.5319,2.3419,7.6246,3.72,5.0,93.4,20.8,27.33,15.47,59.32,0.69,79.48
2010-10-22,esoit_001,-1.8304,36.8245,4.5346,1.459,2.9407,7.4225,3.75,5.03,98.8,20.67,27.53,15.55,67.82,2.21,94.47
2010-10-23,esoit_001,-1.8304,36.8245,4.6486,1.9618,2.5658,7.4242,3.76,5.05,96.3,20.88,27.94,15.71,67.95,3.48,91.49
2010-10-24,esoit_001,-1.8304,36.8245,4.9699,1.1986,3.2071,7.4789,4.05,5.49,97.0,20.94,28.22,15.78,67.41,1.8,91.64
2010-10-25,esoit_001,-1.8304,36.8245,5.5464,2.6201,2.9474,7.4671,4.04,5.48,95.6,21.02,28.51,15.36,65.92,1.55,83.91
2010-10-26,esoit_001,-1.8304,36.8245,6.199,4.9219,2.4103,7.5862,4.02,5.46,93.4,21.51,28.95,15.99,67.96,2.46,63.72
2010-10-27,esoit_001,-1.8304,36.8245,6.7246,4.9968,2.5322,7.6493,4.68,6.4,92.4,21.53,29.77,16.12,64.56,0.61,33.17
2010-10-28,esoit_001,-1.8304,36.8245,6.545,5.8591,2.2498,7.7794,4.52,6.16,95.0,21.36,29.78,15.03,64.25,0.57,59.19
2010-10-29,esoit_001,-1.8304,36.8245,7.3822,7.6253,1.5391,7.7774,4.28,5.84,99.1,21.28,29.49,14.56,57.29,0.17,31.98
2010-10-30,esoit_001,-1.8304,36.8245,7.0186,6.9806,1.7362,7.7974,3.84,5.23,94.4,21.87,30.97,14.23,53.26,0.18,40.08
2010-10-31,esoit_001,-1.8304,36.8245,7.2082,6.7277,2.0693,7.7165,4.05,5.51,92.9,22.51,30.92,16.57,59.29,1.62,32.33
2010-11-01,esoit_001,-1.8304,36.8245,5.5258,3.6996,2.5661,7.5763,3.88,5.27,92.5,21.63,29.1,16.36,67.59,4.71,71.2
2010-11-02,esoit_001,-1.8304,36.8245,4.5379,1.6922,2.7161,7.3915,3.53,4.8,101.9,20.79,27.39,16.28,72.18,3.41,96.52
2010-11-03,esoit_001,-1.8304,36.8245,5.2402,2.8027,2.8178,7.3094,3.56,4.87,88.1,20.16,25.56,16.56,76.12,2.72,73.7
2010-11-04,esoit_001,-1.8304,36.8245,3.408,0.3166,2.333,7.1784,4.08,5.62,81.9,20.67,27.4,16.7,75.15,2.05,92.0
2010-11-05,esoit_001,-1.8304,36.8245,5.1552,2.641,2.7634,7.5084,4.29,5.94,85.1,20.22,25.43,16.54,77.27,4.77,61.96
2010-11-06,esoit_001,-1.8304,36.8245,4.5024,2.6124,2.7132,7.5559,4.14,5.7,92.0,20.82,27.69,16.08,72.96,1.08,62.31
2010-11-07,esoit_001,-1.8304,36.8245,5.483,3.9127,2.4535,7.5012,3.91,5.37,95.2,20.98,27.82,16.2,71.29,2.17,69.28
2010-11-08,esoit_001,-1.8304,36.8245,5.6275,4.3615,2.1358,7.4309,3.59,4.92,87.6,21.05,27.74,16.12,72.06,3.85,69.1
2010-11-09,esoit_001,-1.8304,36.8245,4.7654,1.5365,3.0214,6.9701,3.82,5.25,95.0,20.66,26.88,16.65,74.01,1.76,94.88
2010-11-10,esoit_001,-1.8304,36.8245,5.2718,3.1205,2.6659,7.465,4.3,5.92,92.6,20.75,27.99,15.94,70.95,2.25,64.27
2010-11-11,esoit_001,-1.8304,36.8245,6.5258,6.3007,1.7606,7.5151,4.12,5.69,83.5,20.8,28.25,16.13,71.92,7.21,47.82
2010-11-12,esoit_001,-1.8304,36.8245,5.1218,3.0372,2.5224,7.4489,4.32,6.01,93.3,20.52,26.56,16.54,74.31,3.26,66.16
2010-11-13,esoit_001,-1.8304,36.8245,5.5018,2.0117,2.9736,7.4498,4.32,5.98,92.0,20.51,27.71,15.53,72.71,1.58,83.67
2010-11-14,esoit_001,-1.8304,36.8245,5.5735,3.6264,2.6234,7.5038,4.5,6.25,85.6,20.72,27.14,16.33,71.76,2.67,80.72
2010-11-15,esoit_001,-1.8304,36.8245,5.9333,5.1456,2.1559,7.4974,4.54,6.33,89.7,20.25,26.96,16.01,71.12,1.63,51.31
2010-11-16,esoit_001,-1.8304,36.8245,5.2889,3.6334,2.3863,7.4906,3.69,5.1,95.3,20.25,27.05,15.8,70.22,0.26,71.96
2010-11-17,esoit_001,-1.8304,36.8245,5.7166,4.3805,2.4036,7.3306,3.06,4.2,91.5,20.57,27.52,15.22,70.73,0.51,56.85
2010-11-18,esoit_001,-1.8304,36.8245,6.0814,4.4395,2.425,7.1801,3.81,5.28,78.7,20.72,27.23,16.25,71.31,2.45,75.82
2010-11-19,esoit_001,-1.8304,36.8245,6.6257,6.1188,2.3638,7.3294,3.82,5.31,73.4,21.05,28.35,15.76,69.05,0.67,68.91
2010-11-20,esoit_001,-1.8304,36.8245,6.8767,6.689,1.9903,7.548,3.48,4.83,72.4,21.7,30.32,15.33,64.14,0.1,47.54
2010-11-21,esoit_001,-1.8304,36.8245,7.0392,6.8191,1.9301,7.4371,3.18,4.42,72.9,21.62,29.31,15.8,66.11,0.28,39.33
2010-11-22,esoit_001,-1.8304,36.8245,6.588,5.5514,2.2606,7.2653,3.76,5.21,84.5,21.33,29.6,15.7,68.15,0.49,48.96
2010-11-23,esoit_001,-1.8304,36.8245,6.6257,5.0285,2.7506,7.4527,4.42,6.15,94.3,21.33,28.98,16.04,65.87,0.34,75.31
2010-11-24,esoit_001,-1.8304,36.8245,6.6065,6.1128,2.1324,7.5629,4.19,5.83,94.3,21.41,28.66,16.22,66.98,0.2,68.21
2010-11-25,esoit_001,-1.8304,36.8245,5.9638,4.5634,2.4262,7.4854,4.33,6.03,92.5,20.82,28.06,15.57,68.03,1.17,50.12
2010-11-26,esoit_001,-1.8304,36.8245,4.7441,2.5651,2.5116,7.3805,4.46,6.23,92.2,19.91,26.52,15.48,71.3,1.02,63.96
2010-11-27,esoit_001,-1.8304,36.8245,4.6274,1.9411,2.7602,7.3937,3.75,5.2,85.4,20.68,28.09,15.0,67.74,0.16,62.24
2010-11-28,esoit_001,-1.8304,36.8245,6.4807,5.0268,2.5284,7.0918,3.39,4.67,86.1,21.22,28.58,15.5,67.32,0.56,43.14
2010-11-29,esoit_001,-1.8304,36.8245,6.0372,5.3472,2.2229,7.2089,3.1,4.28,75.0,21.77,28.83,16.11,66.29,0.56,68.36
2010-11-30,esoit_001,-1.8304,36.8245,5.8248,4.2799,2.4634,7.3356,2.77,3.79,85.3,20.64,26.34,17.04,70.33,0.97,69.91
2010-12-01,esoit_001,-1.8304,36.8245,5.2814,3.7289,2.3592,7.3903,2.84,3.91,71.6,21.69,28.38,16.97,63.17,0.25,87.24
2010-12-02,esoit_001,-1.8304,36.8245,6.5563,6.533,2.1473,7.4066,3.59,4.99,74.1,21.88,29.49,15.43,61.61,0.41,63.38
2010-12-03,esoit_001,-1.8304,36.8245,6.9706,7.025,1.7702,7.494,3.59,4.99,76.4,22.05,29.63,15.73,62.92,0.83,27.54
2010-12-04,esoit_001,-1.8304,36.8245,6.9108,7.1647,1.7988,7.4839,3.48,4.85,71.5,22.86,31.46,14.83,56.56,0.56,22.05
2010-12-05,esoit_001,-1.8304,36.8245,6.5717,6.457,1.8994,7.403,2.65,3.68,70.8,23.65,31.82,16.11,53.75,1.02,38.72
2010-12-06,esoit_001,-1.8304,36.8245,5.1931,3.4865,2.2274,7.2067,2.15,2.97,40.5,21.9,28.87,15.95,63.86,4.33,78.08
2010-12-07,esoit_001,-1.8304,36.8245,4.1813,2.2447,2.117,7.0795,1.61,2.26,87.0,19.09,22.31,16.62,82.56,11.69,92.09
2010-12-08,esoit_001,-1.8304,36.8245,4.1885,1.854,2.4922,7.2389,2.99,4.23,79.0,20.3,26.76,16.16,71.71,1.97,94.04
2010-12-09,esoit_001,-1.8304,36.8245,4.2638,0.7778,3.0175,7.1906,3.04,4.24,84.2,20.32,28.08,15.25,71.65,3.08,97.15
2010-12-10,esoit_001,-1.8304,36.8245,5.9947,4.7292,2.3114,7.2463,3.15,4.4,79.6,20.41,27.6,15.78,72.61,1.21,75.64
2010-12-11,esoit_001,-1.8304,36.8245,5.4624,3.6185,2.579,7.3615,3.74,5.25,82.9,20.47,27.58,16.04,74.41,2.11,83.19
2010-12-12,esoit_001,-1.8304,36.8245,6.5251,5.4394,2.3916,7.3846,4.07,5.71,86.9,20.71,27.63,16.11,69.93,0.22,41.82
2010-12-13,esoit_001,-1.8304,36.8245,6.9218,6.8354,2.011,7.4042,4.14,5.84,82.1,20.52,28.1,15.48,65.55,0.03,25.55
2010-12-14,esoit_001,-1.8304,36.8245,7.0138,7.1914,2.0784,7.537,4.22,5.97,80.4,20.47,28.44,14.47,64.77,0.02,24.69
2010-12-15,esoit_001,-1.8304,36.8245,6.883,7.5187,1.6973,7.4966,3.67,5.2,68.6,20.42,28.06,15.03,63.45,0.05,21.23
2010-12-16,esoit_001,-1.8304,36.8245,6.9295,7.6433,1.4047,7.566,3.05,4.39,57.2,20.55,29.77,12.28,56.31,0.05,13.58
2010-12-17,esoit_001,-1.8304,36.8245,7.435,8.5654,1.2682,7.5614,3.33,4.8,67.0,21.14,30.07,13.83,53.4,0.04,10.46
2010-12-18,esoit_001,-1.8304,36.8245,7.3601,8.3345,1.4479,7.5391,3.33,4.73,77.7,21.12,29.86,13.16,53.27,0.03,10.47
2010-12-19,esoit_001,-1.8304,36.8245,6.9797,6.7692,1.9752,7.3229,3.24,4.57,65.7,21.76,30.51,13.21,52.07,0.05,14.88
2010-12-20,esoit_001,-1.8304,36.8245,6.8578,6.8652,1.8538,7.2804,3.46,4.86,57.2,21.64,29.33,14.79,52.73,0.2,25.27
2010-12-21,esoit_001,-1.8304,36.8245,6.6103,6.035,2.22,7.259,3.35,4.74,57.4,21.63,29.3,14.2,49.91,0.15,44.97
2010-12-22,esoit_001,-1.8304,36.8245,6.5484,5.9724,2.1053,7.3294,3.41,4.83,55.1,21.81,30.45,14.3,54.18,0.5,47.0
2010-12-23,esoit_001,-1.8304,36.8245,7.3018,7.7467,1.7962,7.4498,3.24,4.61,64.9,21.98,31.44,13.73,52.35,0.23,12.31
2010-12-24,esoit_001,-1.8304,36.8245,6.1524,5.0086,2.2351,7.2708,2.88,4.04,70.3,22.47,30.89,14.19,54.29,0.39,74.54
2010-12-25,esoit_001,-1.8304,36.8245,6.1831,3.803,3.0278,7.145,2.97,4.13,78.2,22.08,28.78,16.35,58.43,0.71,87.11
2010-12-26,esoit_001,-1.8304,36.8245,6.3415,5.8169,2.0575,7.2641,3.45,4.82,81.4,22.24,30.55,16.02,59.2,1.16,49.54
2010-12-27,esoit_001,-1.8304,36.8245,5.9918,4.7662,2.4053,7.3745,3.99,5.59,87.5,21.14,28.84,15.9,68.13,2.01,55.06
2010-12-28,esoit_001,-1.8304,36.8245,5.7636,4.6874,2.3467,7.255,4.3,6.05,86.4,20.83,27.51,16.34,69.61,1.22,40.69
2010-12-29,esoit_001,-1.8304,36.8245,6.0785,5.549,2.153,7.3867,3.7,5.2,80.4,21.36,29.6,15.74,62.97,1.5,46.29
2010-12-30,esoit_001,-1.8304,36.8245,6.617,5.6986,2.3345,7.3306,3.48,4.86,78.4,20.55,28.37,14.81,67.34,2.8,33.58
2010-12-31,esoit_001,-1.8304,36.8245,6.8513,6.8443,1.9078,7.2989,4.21,5.94,79.3,20.59,27.8,15.47,69.16,1.22,35.73
2011-01-01,esoit_001,-1.8304,36.8245,6.5825,5.131,3.0744,7.4167,4.07,5.74,78.1,21.14,28.8,15.72,63.71,0.08,79.06
2011-01-02,esoit_001,-1.8304,36.8245,6.9881,6.6286,2.1612,7.4633,4.11,5.8,78.3,21.22,29.73,15.35,59.66,0.05,35.6
2011-01-03,esoit_001,-1.8304,36.8245,7.331,7.3764,1.8907,7.5091,3.6,5.08,79.0,20.99,29.97,13.46,57.43,0.06,12.05
2011-01-04,esoit_001,-1.8304,36.8245,6.9514,7.2036,1.9332,7.5571,3.13,4.41,78.7,21.75,31.17,12.82,53.47,0.18,19.89
2011-01-05,esoit_001,-1.8304,36.8245,6.5506,6.6036,1.9001,7.4642,2.91,4.09,68.1,22.32,30.43,13.93,51.84,0.23,38.26
2011-01-06,esoit_001,-1.8304,36.8245,6.3775,6.054,1.9752,7.3987,3.53,4.92,53.3,23.18,30.86,15.81,45.77,0.76,46.35
2011-01-07,esoit_001,-1.8304,36.8245,6.954,6.8508,1.9145,7.4378,3.36,4.72,48.8,23.1,31.97,15.88,44.12,0.22,34.83
2011-01-08,esoit_001,-1.8304,36.8245,6.9185,6.1058,2.5346,7.4611,3.22,4.59,60.7,21.99,29.88,13.8,42.43,0.02,51.61
2011-01-09,esoit_001,-1.8304,36.8245,6.6629,5.7732,2.4631,7.4158,2.29,3.23,82.5,22.54,31.18,14.8,48.52,0.3,55.73
2011-01-10,esoit_001,-1.8304,36.8245,6.5573,5.8651,2.1893,7.4059,2.34,3.29,74.7,21.91,28.86,16.35,57.06,2.02,56.77
2011-01-11,esoit_001,-1.8304,36.8245,6.63,6.6667,1.7995,7.4388,3.27,4.59,69.7,22.7,30.68,15.31,55.81,2.9,49.77
2011-01-12,esoit_001,-1.8304,36.8245,6.2266,5.1893,2.1602,7.3224,3.26,4.6,74.9,21.56,29.1,15.86,63.74,2.74,60.64
2011-01-13,esoit_001,-1.8304,36.8245,5.9114,3.9917,2.5034,7.0841,2.77,3.96,67.5,21.27,29.38,14.6,65.93,3.48,54.31
2011-01-14,esoit_001,-1.8304,36.8245,6.6439,6.5438,1.717,7.4052,2.95,4.19,68.0,21.19,29.11,15.29,62.8,1.22,37.61
2011-01-15,esoit_001,-1.8304,36.8245,7.2588,7.6212,1.6193,7.5886,2.75,4.02,62.9,21.42,30.07,13.67,54.78,0.72,19.09
2011-01-16,esoit_001,-1.8304,36.8245,7.1688,7.1294,1.7945,7.5607,2.97,4.24,62.3,22.29,30.43,14.39,51.6,1.11,38.27
2011-01-17,esoit_001,-1.8304,36.8245,6.9072,6.965,1.8156,7.535,3.07,4.39,67.4,22.68,31.33,14.4,49.91,0.11,33.67
2011-01-18,esoit_001,-1.8304,36.8245,6.3682,4.0997,2.9971,7.47,3.63,5.11,80.4,22.08,30.72,15.72,55.3,0.18,66.24
2011-01-19,esoit_001,-1.8304,36.8245,7.2338,7.3454,1.8778,7.6639,3.52,4.97,71.2,22.13,31.4,14.37,50.63,0.1,41.15
2011-01-20,esoit_001,-1.8304,36.8245,7.2026,6.9017,2.0129,7.5038,2.95,4.24,67.4,22.39,31.91,13.41,43.58,0.01,42.29
2011-01-21,esoit_001,-1.8304,36.8245,7.4172,7.7076,1.6747,7.6044,3.39,4.78,73.0,22.35,31.63,14.21,47.9,0.18,25.53
2011-01-22,esoit_001,-1.8304,36.8245,6.5542,6.1318,2.2034,7.6927,4.04,5.72,68.4,21.53,29.93,14.68,56.08,0.53,27.4
2011-01-23,esoit_001,-1.8304,36.8245,5.7144,4.8962,2.2248,7.6166,4.35,6.2,71.1,21.13,28.57,14.48,63.49,1.02,57.77
2011-01-24,esoit_001,-1.8304,36.8245,5.3071,2.886,2.7506,7.505,4.39,6.21,71.2,21.31,28.49,16.64,65.42,1.28,69.06
2011-01-25,esoit_001,-1.8304,36.8245,7.8533,9.0878,1.0776,7.89,4.04,5.77,57.7,20.89,30.4,12.57,51.34,0.32,9.99
2011-01-26,esoit_001,-1.8304,36.8245,7.896,8.9009,1.29,7.9826,4.09,5.85,48.9,21.12,30.79,13.85,41.16,0.0,23.66
2011-01-27,esoit_001,-1.8304,36.8245,7.8475,8.7101,1.2166,7.8828,4.47,6.42,55.2,21.5,30.94,13.13,39.97,0.0,17.7
2011-01-28,esoit_001,-1.8304,36.8245,7.6584,8.0676,1.6142,7.8403,4.14,5.87,68.4,22.12,31.33,13.36,48.83,0.0,15.48
2011-01-29,esoit_001,-1.8304,36.8245,7.3896,7.3678,2.0208,7.7676,3.73,5.26,74.4,23.08,31.97,15.13,51.33,0.0,20.95
2011-01-30,esoit_001,-1.8304,36.8245,7.2982,7.5538,1.8199,7.788,2.92,4.12,59.7,23.62,31.01,15.0,46.8,0.0,33.56
2011-01-31,esoit_001,-1.8304,36.8245,5.5488,3.2501,2.5075,7.5516,3.37,4.72,76.5,22.41,28.71,17.44,58.84,0.21,72.56
2011-02-01,esoit_001,-1.8304,36.8245,7.1858,6.6917,1.9282,7.5566,3.44,4.84,91.9,22.29,30.36,16.11,57.16,0.15,32.79
2011-02-02,esoit_001,-1.8304,36.8245,7.1592,7.4014,1.7645,7.7407,3.38,4.72,84.4,23.31,32.93,14.49,50.53,0.12,25.46
2011-02-03,esoit_001,-1.8304,36.8245,6.132,5.2015,2.2843,7.7369,3.42,4.77,76.1,23.28,31.44,15.47,49.96,0.01,50.21
2011-02-04,esoit_001,-1.8304,36.8245,7.813,8.2987,1.5646,7.9627,4.35,6.12,74.7,22.33,31.23,15.33,49.4,0.04,10.24
2011-02-05,esoit_001,-1.8304,36.8245,7.9778,9.1795,1.2346,8.0371,3.99,5.64,66.2,22.12,31.62,13.36,43.21,0.0,8.3
2011-02-06,esoit_001,-1.8304,36.8245,7.8533,8.6873,1.6486,8.0585,3.3,4.7,54.1,23.23,32.88,14.23,33.0,0.0,17.87
2011-02-07,esoit_001,-1.8304,36.8245,7.9274,8.6995,1.2319,7.997,3.35,4.79,54.2,23.75,33.22,14.71,25.41,0.0,10.79
2011-02-08,esoit_001,-1.8304,36.8245,7.6608,8.0501,1.4938,7.9394,2.68,3.9,47.4,23.63,33.33,14.77,27.94,0.01,23.63
2011-02-09,esoit_001,-1.8304,36.8245,7.368,7.1354,1.9586,7.8221,2.22,3.24,40.5,23.62,32.07,16.25,30.36,0.01,39.1
2011-02-10,esoit_001,-1.8304,36.8245,7.2734,7.0663,1.9375,7.7976,1.87,2.66,51.5,25.04,34.02,16.64,36.03,0.48,50.98
2011-02-11,esoit_001,-1.8304,36.8245,7.343,6.8765,2.0172,7.7126,2.14,3.07,64.2,24.96,34.32,15.87,36.63,1.54,31.25
2011-02-12,esoit_001,-1.8304,36.8245,6.3991,5.2354,2.2368,7.6531,1.29,1.96,59.8,24.99,33.67,15.71,37.42,1.69,57.11
2011-02-13,esoit_001,-1.8304,36.8245,5.2687,2.8274,2.581,7.4004,0.94,1.23,289.6,24.21,31.17,18.21,43.39,1.18,87.13
